"timestamp_posix","timestamp","power","azimuth","elevation"
"1711421979.702754","2024-03-26T02:59:39.702754+00:00","-40.66","225.0","53.309545107841494"
"1711421979.846254","2024-03-26T02:59:39.846254+00:00","-40.65","225.0","53.32231661581993"
"1711421979.994979","2024-03-26T02:59:39.994979+00:00","-40.65","225.0","53.335553122520444"
"1711421980.139553","2024-03-26T02:59:40.139553+00:00","-40.65","225.00013955307006","53.347582904815674"
"1711421980.281128","2024-03-26T02:59:40.281128+00:00","-40.66","225.0002811279297","53.35933361816406"
"1711421980.426754","2024-03-26T02:59:40.426754+00:00","-40.66","225.0004267539978","53.371420581817624"
"1711421980.567094","2024-03-26T02:59:40.567094+00:00","-40.65","225.00056709408761","53.38306880927086"
"1711421980.718271","2024-03-26T02:59:40.718271+00:00","-40.65","225.00071827101706","53.39561649441719"
"1711421980.864752","2024-03-26T02:59:40.864752+00:00","-40.65","225.0008647520542","53.4077744204998"
"1711421981.00992","2024-03-26T02:59:41.009920+00:00","-40.65","225.001","53.41988286948204"
"1711421981.155572","2024-03-26T02:59:41.155572+00:00","-40.65","225.001","53.43284590244293"
"1711421981.30051","2024-03-26T02:59:41.300510+00:00","-40.65","225.001","53.44574538373947"
"1711421981.440852","2024-03-26T02:59:41.440852+00:00","-40.65","225.001","53.458235821485516"
"1711421981.589867","2024-03-26T02:59:41.589867+00:00","-40.65","225.001","53.471498173236846"
"1711421981.732585","2024-03-26T02:59:41.732585+00:00","-40.65","225.001","53.48420006084442"
"1711421981.875048","2024-03-26T02:59:41.875048+00:00","-40.65","225.001","53.496879265069964"
"1711421982.025154","2024-03-26T02:59:42.025154+00:00","-40.65","225.001","53.51023871612549"
"1711421982.169915","2024-03-26T02:59:42.169915+00:00","-40.65","225.001","53.52312243151665"
"1711421982.316119","2024-03-26T02:59:42.316119+00:00","-40.65","225.001","53.53613458704949"
"1711421982.45494","2024-03-26T02:59:42.454940+00:00","-40.65","225.001","53.5484896671772"
"1711421982.605633","2024-03-26T02:59:42.605633+00:00","-40.65","225.001","53.561901338815694"
"1711421982.751055","2024-03-26T02:59:42.751055+00:00","-40.65","225.001","53.57484389519691"
"1711421982.888825","2024-03-26T02:59:42.888825+00:00","-40.65","225.001","53.587105419635776"
"1711421983.040384","2024-03-26T02:59:43.040384+00:00","-40.65","225.001","53.60055379676819"
"1711421983.181649","2024-03-26T02:59:43.181649+00:00","-40.65","225.001","53.61298510932922"
"1711421983.32276","2024-03-26T02:59:43.322760+00:00","-40.65","225.001","53.62540288925171"
"1711421983.470384","2024-03-26T02:59:43.470384+00:00","-40.65","225.001","53.63839378166199"
"1711421983.620081","2024-03-26T02:59:43.620081+00:00","-40.65","225.001","53.65156712341309"
"1711421983.765126","2024-03-26T02:59:43.765126+00:00","-40.65","225.001","53.66433108711243"
"1711421983.907744","2024-03-26T02:59:43.907744+00:00","-40.65","225.001","53.67688146591187"
"1711421984.056554","2024-03-26T02:59:44.056554+00:00","-40.65","225.001","53.68997675895691"
"1711421984.199752","2024-03-26T02:59:44.199752+00:00","-40.65","225.001","53.70257818412781"
"1711421984.347191","2024-03-26T02:59:44.347191+00:00","-40.65","225.001","53.715552816390996"
"1711421984.486762","2024-03-26T02:59:44.486762+00:00","-40.65","225.001","53.72783506011963"
"1711421984.636524","2024-03-26T02:59:44.636524+00:00","-40.65","225.001","53.741014108657836"
"1711421984.781396","2024-03-26T02:59:44.781396+00:00","-40.65","225.001","53.753762840271"
"1711421984.924237","2024-03-26T02:59:44.924237+00:00","-40.65","225.001","53.766332857131964"
"1711421985.071996","2024-03-26T02:59:45.071996+00:00","-40.66","225.001","53.77940764164925"
"1711421985.215458","2024-03-26T02:59:45.215458+00:00","-40.65","225.001","53.792175754547124"
"1711421985.361914","2024-03-26T02:59:45.361914+00:00","-40.66","225.001","53.80521033883095"
"1711421985.50674","2024-03-26T02:59:45.506740+00:00","-40.66","225.001","53.81809986829758"
"1711421985.648747","2024-03-26T02:59:45.648747+00:00","-40.65","225.001","53.8307384800911"
"1711421985.796767","2024-03-26T02:59:45.796767+00:00","-40.66","225.001","53.843912262678145"
"1711421985.939117","2024-03-26T02:59:45.939117+00:00","-40.65","225.001","53.85658140897751"
"1711421986.08533","2024-03-26T02:59:46.085330+00:00","-40.66","225.001","53.86916772079468"
"1711421986.231776","2024-03-26T02:59:46.231776+00:00","-40.65","225.001","53.881469183921816"
"1711421986.372886","2024-03-26T02:59:46.372886+00:00","-40.66","225.001","53.893322419166566"
"1711421986.521692","2024-03-26T02:59:46.521692+00:00","-40.66","225.001","53.905822131156924"
"1711421986.661092","2024-03-26T02:59:46.661092+00:00","-40.65","225.001","53.91753173160553"
"1711421986.809644","2024-03-26T02:59:46.809644+00:00","-40.66","225.001","53.93001009464264"
"1711421986.956261","2024-03-26T02:59:46.956261+00:00","-40.66","225.001","53.942325917243956"
"1711421987.101506","2024-03-26T02:59:47.101506+00:00","-40.66","225.0008984940052","53.95503403353691"
"1711421987.246931","2024-03-26T02:59:47.246931+00:00","-40.66","225.00075306892396","53.96797686576843"
"1711421987.392222","2024-03-26T02:59:47.392222+00:00","-40.66","225.00060777807235","53.98090775156021"
"1711421987.536974","2024-03-26T02:59:47.536974+00:00","-40.66","225.00046302604676","53.99379068183899"
"1711421987.681696","2024-03-26T02:59:47.681696+00:00","-40.67","225.0003183040619","54.006670938491816"
"1711421987.826708","2024-03-26T02:59:47.826708+00:00","-40.66","225.0001732919216","54.01957701897621"
"1711421987.96726","2024-03-26T02:59:47.967260+00:00","-40.67","225.00003274011613","54.03208612966537"
"1711421988.117559","2024-03-26T02:59:48.117559+00:00","-40.66","224.99964732313157","54.04581542396545"
"1711421988.25966","2024-03-26T02:59:48.259660+00:00","-40.66","224.99922101998328","54.058888720512385"
"1711421988.408154","2024-03-26T02:59:48.408154+00:00","-40.65","224.99877553796767","54.072550168991086"
"1711421988.54979","2024-03-26T02:59:48.549790+00:00","-40.65","224.99835063028337","54.085580671310424"
"1711421988.70453","2024-03-26T02:59:48.704530+00:00","-40.65","224.99788640999796","54.09981676006317"
"1711421988.838606","2024-03-26T02:59:48.838606+00:00","-40.65","224.99748418164253","54.11215176296234"
"1711421988.985663","2024-03-26T02:59:48.985663+00:00","-40.66","224.9970430111885","54.12568099021912"
"1711421989.129557","2024-03-26T02:59:49.129557+00:00","-40.66","224.997","54.1377532222271"
"1711421989.276244","2024-03-26T02:59:49.276244+00:00","-40.65","224.997","54.14992824578285"
"1711421989.415245","2024-03-26T02:59:49.415245+00:00","-40.66","224.997","54.161465339660644"
"1711421989.56724","2024-03-26T02:59:49.567240+00:00","-40.66","224.997","54.174080919981"
"1711421989.713493","2024-03-26T02:59:49.713493+00:00","-40.66","224.997","54.1862199280262"
"1711421989.857712","2024-03-26T02:59:49.857712+00:00","-40.65","224.997","54.198190098524094"
"1711421990.004036","2024-03-26T02:59:50.004036+00:00","-40.66","224.997","54.21021390533447"
"1711421990.147475","2024-03-26T02:59:50.147475+00:00","-40.66","224.997","54.217816175222396"
"1711421990.294482","2024-03-26T02:59:50.294482+00:00","-40.66","224.997","54.225607545614245"
"1711421990.436458","2024-03-26T02:59:50.436458+00:00","-40.65","224.997","54.23313227987289"
"1711421990.575358","2024-03-26T02:59:50.575358+00:00","-40.66","224.997","54.24049396944046"
"1711421990.729737","2024-03-26T02:59:50.729737+00:00","-40.65","224.997","54.24867606329918"
"1711421990.873149","2024-03-26T02:59:50.873149+00:00","-40.65","224.997","54.256276892662044"
"1711421991.019141","2024-03-26T02:59:51.019141+00:00","-40.68","224.99703828191758","54.264588699579235"
"1711421991.163907","2024-03-26T02:59:51.163907+00:00","-40.67","224.9973278141022","54.27660428524017"
"1711421991.308299","2024-03-26T02:59:51.308299+00:00","-40.66","224.99761659812927","54.28858882236481"
"1711421991.636245","2024-03-26T02:59:51.636245+00:00","-40.66","224.99827249002456","54.315808336019515"
"1711421991.788721","2024-03-26T02:59:51.788721+00:00","-40.66","224.9985774421692","54.32846385002136"
"1711421991.931272","2024-03-26T02:59:51.931272+00:00","-40.65","224.99886254405976","54.34029557847976"
"1711421992.080366","2024-03-26T02:59:52.080366+00:00","-40.67","224.99891963410377","54.353554394245144"
"1711421992.221067","2024-03-26T02:59:52.221067+00:00","-40.65","224.99877893304824","54.36678029346466"
"1711421992.373151","2024-03-26T02:59:52.373151+00:00","-40.66","224.99862684893608","54.38107620000839"
"1711421992.517974","2024-03-26T02:59:52.517974+00:00","-40.65","224.99848202610016","54.39468954658508"
"1711421992.66281","2024-03-26T02:59:52.662810+00:00","-40.67","224.99833718991277","54.408304148197175"
"1711421992.807758","2024-03-26T02:59:52.807758+00:00","-40.67","224.9981922419071","54.42192926073074"
"1711421992.953894","2024-03-26T02:59:52.953894+00:00","-40.65","224.99804610610008","54.43566602659225"
