2,1,0,0,2,0,0,
# Antenna Controller (0): Antenna Control Unit (Actual Az, El, Commanded Az, El, Autotrack Status)
# Signal Strength (0): Antenna Control Unit Selected Rcvr
# Offline
# Pointing angles extracted from C:\FTP\GTprocedure.txt
# the scheduled pass parameters are
# On Off Moon,-1,0,176,37,18:32:00,18:35:00,00:00:00,18:46:00,0.000000,0.000000,0.000000,0.000000,1,0,unknown,unknown,SINGLE,FILE,C:\FTP\GTprocedure.txt,0,,-1,0.000000,0
2024 037 18:36:57, 237.844,  3.280,237.856,  3.280,0,  0.0,
2024 037 18:36:58, 238.024,  3.278,238.037,  3.278,0,  0.0,
2024 037 18:36:59, 238.193,  3.276,238.208,  3.275,0,  0.0,
2024 037 18:37:00, 238.357,  3.273,238.363,  3.273,0,  0.0,
2024 037 18:37:01, 238.416,  3.270,238.426,  3.270,0,  0.0,
2024 037 18:37:02, 238.432,  3.268,238.429,  3.268,0,  0.0,
2024 037 18:37:03, 238.434,  3.265,238.432,  3.265,0,  0.0,
2024 037 18:37:04, 238.435,  3.263,238.435,  3.263,0,  0.0,
2024 037 18:37:05, 238.437,  3.262,238.437,  3.260,0,  0.0,
2024 037 18:37:06, 238.440,  3.259,238.439,  3.259,0,  0.0,
2024 037 18:37:07, 238.442,  3.257,238.441,  3.257,0,  0.0,
2024 037 18:37:08, 238.444,  3.254,238.444,  3.254,0,  0.0,
2024 037 18:37:09, 238.447,  3.252,238.447,  3.251,0,  0.0,
2024 037 18:37:10, 238.452,  3.249,238.450,  3.249,0,  0.0,
2024 037 18:37:11, 238.453,  3.247,238.453,  3.247,0,  0.0,
2024 037 18:37:12, 238.456,  3.244,238.456,  3.244,0,  0.0,
2024 037 18:37:13, 238.458,  3.241,238.459,  3.241,0,  0.0,
2024 037 18:37:14, 238.461,  3.240,238.460,  3.240,0,  0.0,
2024 037 18:37:15, 238.463,  3.238,238.463,  3.237,0,  0.0,
2024 037 18:37:16, 238.465,  3.235,238.465,  3.235,0,  0.0,
2024 037 18:37:17, 238.468,  3.233,238.468,  3.233,0,  0.0,
2024 037 18:37:18, 238.472,  3.230,238.471,  3.230,0,  0.0,
2024 037 18:37:19, 238.474,  3.228,238.474,  3.227,0,  0.0,
2024 037 18:37:20, 238.477,  3.225,238.476,  3.225,0,  0.0,
2024 037 18:37:21, 238.479,  3.223,238.479,  3.223,0,  0.0,
2024 037 18:37:22, 238.482,  3.220,238.482,  3.220,0,  0.0,
2024 037 18:37:23, 238.486,  3.218,238.485,  3.218,0,  0.0,
2024 037 18:37:24, 238.487,  3.215,238.488,  3.215,0,  0.0,
2024 037 18:37:25, 238.490,  3.213,238.490,  3.213,0,  0.0,
2024 037 18:37:26, 238.491,  3.212,238.492,  3.212,0,  0.0,
2024 037 18:37:27, 238.494,  3.209,238.496,  3.208,0,  0.0,
2024 037 18:37:28, 238.498,  3.207,238.497,  3.207,0,  0.0,
2024 037 18:37:29, 238.500,  3.204,238.500,  3.204,0,  0.0,
2024 037 18:37:30, 238.503,  3.202,238.503,  3.202,0,  0.0,
2024 037 18:37:31, 238.506,  3.199,238.506,  3.199,0,  0.0,
2024 037 18:37:32, 238.508,  3.197,238.508,  3.197,0,  0.0,
2024 037 18:37:33, 238.512,  3.195,238.511,  3.194,0,  0.0,
